wave,trust_stratum,n_cc,spec,from,to,weight,spec_id,gamma_ebic,thresholded,cor_method,in_kg,context_id,network_id,edge_a,edge_b,edge_id,abs_weight,from_domain,to_domain,from_role,to_role
55,high,309,g05_thr,AFF_FEAR,SEVERITY,0.214952597150264,gamma_05_thr,0.5,TRUE,pearson,FALSE,ctx_w55_high,net_g05_thr_w55_high,AFF_FEAR,SEVERITY,net_g05_thr_w55_high__AFF_FEAR__SEVERITY,0.214952597150264,affect,belief,non_focal,focal_belief
55,high,309,g05_thr,USE2_HANDWASH20,USE2_SPACE150,0.208992309764026,gamma_05_thr,0.5,TRUE,pearson,FALSE,ctx_w55_high,net_g05_thr_w55_high,USE2_HANDWASH20,USE2_SPACE150,net_g05_thr_w55_high__USE2_HANDWASH20__USE2_SPACE150,0.208992309764026,behavior,behavior,non_focal,non_focal
55,high,309,g05_thr,USE2_HANDWASH20,USE2_MASK,0.195753056637722,gamma_05_thr,0.5,TRUE,pearson,FALSE,ctx_w55_high,net_g05_thr_w55_high,USE2_HANDWASH20,USE2_MASK,net_g05_thr_w55_high__USE2_HANDWASH20__USE2_MASK,0.195753056637722,behavior,behavior,non_focal,non_focal
55,high,309,g05_thr,AFF_FEAR,WORRY_HEALTH_SYSTEM,0.179415582009043,gamma_05_thr,0.5,TRUE,pearson,FALSE,ctx_w55_high,net_g05_thr_w55_high,AFF_FEAR,WORRY_HEALTH_SYSTEM,net_g05_thr_w55_high__AFF_FEAR__WORRY_HEALTH_SYSTEM,0.179415582009043,affect,affect,non_focal,non_focal
55,high,309,g05_thr,SEVERITY,USE2_SPACE150,0.168294033740989,gamma_05_thr,0.5,TRUE,pearson,FALSE,ctx_w55_high,net_g05_thr_w55_high,SEVERITY,USE2_SPACE150,net_g05_thr_w55_high__SEVERITY__USE2_SPACE150,0.168294033740989,belief,behavior,focal_belief,non_focal
55,high,309,g05_thr,SEVERITY,USE2_AVOID,0.142459760904957,gamma_05_thr,0.5,TRUE,pearson,FALSE,ctx_w55_high,net_g05_thr_w55_high,SEVERITY,USE2_AVOID,net_g05_thr_w55_high__SEVERITY__USE2_AVOID,0.142459760904957,belief,behavior,focal_belief,non_focal
55,low,376,g05_thr,AFF_FEAR,AFF_WORRY,0.570061509842212,gamma_05_thr,0.5,TRUE,pearson,FALSE,ctx_w55_low,net_g05_thr_w55_low,AFF_FEAR,AFF_WORRY,net_g05_thr_w55_low__AFF_FEAR__AFF_WORRY,0.570061509842212,affect,affect,non_focal,non_focal
55,low,376,g05_thr,USE2_MASK,USE2_SPACE150,0.334438534974468,gamma_05_thr,0.5,TRUE,pearson,FALSE,ctx_w55_low,net_g05_thr_w55_low,USE2_MASK,USE2_SPACE150,net_g05_thr_w55_low__USE2_MASK__USE2_SPACE150,0.334438534974468,behavior,behavior,non_focal,non_focal
55,low,376,g05_thr,USE2_AVOID,USE2_SPACE150,0.281241258416819,gamma_05_thr,0.5,TRUE,pearson,FALSE,ctx_w55_low,net_g05_thr_w55_low,USE2_AVOID,USE2_SPACE150,net_g05_thr_w55_low__USE2_AVOID__USE2_SPACE150,0.281241258416819,behavior,behavior,non_focal,non_focal
55,low,376,g05_thr,AFF_FEAR,SEVERITY,0.276196998867508,gamma_05_thr,0.5,TRUE,pearson,FALSE,ctx_w55_low,net_g05_thr_w55_low,AFF_FEAR,SEVERITY,net_g05_thr_w55_low__AFF_FEAR__SEVERITY,0.276196998867508,affect,belief,non_focal,focal_belief
