wave,trust_stratum,n_cc,spec,from,to,weight,spec_id,gamma_ebic,thresholded,cor_method,in_kg,context_id,network_id,edge_a,edge_b,edge_id,abs_weight,from_domain,to_domain,from_role,to_role
56,low,383,g075,AFF_FEAR,USE2_MASK,0.00418535556217125,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w56_low,net_g075_w56_low,AFF_FEAR,USE2_MASK,net_g075_w56_low__AFF_FEAR__USE2_MASK,0.00418535556217125,affect,behavior,non_focal,non_focal
57,high,407,g075,USE2_MASK,WORRY_HEALTH_SYSTEM,0.113750868783799,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_high,net_g075_w57_high,USE2_MASK,WORRY_HEALTH_SYSTEM,net_g075_w57_high__USE2_MASK__WORRY_HEALTH_SYSTEM,0.113750868783799,behavior,affect,non_focal,non_focal
57,high,407,g075,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,0.0822927967992277,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_high,net_g075_w57_high,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,net_g075_w57_high__USE2_HANDWASH20__WORRY_HEALTH_SYSTEM,0.0822927967992277,behavior,affect,non_focal,non_focal
57,high,407,g075,AFF_FEAR,USE2_AVOID,0.0797709435878751,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_high,net_g075_w57_high,AFF_FEAR,USE2_AVOID,net_g075_w57_high__AFF_FEAR__USE2_AVOID,0.0797709435878751,affect,behavior,non_focal,non_focal
57,high,407,g075,USE2_AVOID,WORRY_HEALTH_SYSTEM,0.0776069830385028,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_high,net_g075_w57_high,USE2_AVOID,WORRY_HEALTH_SYSTEM,net_g075_w57_high__USE2_AVOID__WORRY_HEALTH_SYSTEM,0.0776069830385028,behavior,affect,non_focal,non_focal
57,high,407,g075,AFF_WORRY,USE2_SPACE150,0.0424758401645531,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_high,net_g075_w57_high,AFF_WORRY,USE2_SPACE150,net_g075_w57_high__AFF_WORRY__USE2_SPACE150,0.0424758401645531,affect,behavior,non_focal,non_focal
57,high,407,g075,SEVERITY,USE2_HANDWASH20,0.0408160253815509,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_high,net_g075_w57_high,SEVERITY,USE2_HANDWASH20,net_g075_w57_high__SEVERITY__USE2_HANDWASH20,0.0408160253815509,belief,behavior,focal_belief,non_focal
57,low,336,g075,USE2_MASK,WORRY_HEALTH_SYSTEM,0.170560378136817,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_low,net_g075_w57_low,USE2_MASK,WORRY_HEALTH_SYSTEM,net_g075_w57_low__USE2_MASK__WORRY_HEALTH_SYSTEM,0.170560378136817,behavior,affect,non_focal,non_focal
57,low,336,g075,USE2_AVOID,WORRY_HEALTH_SYSTEM,0.149327883262226,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_low,net_g075_w57_low,USE2_AVOID,WORRY_HEALTH_SYSTEM,net_g075_w57_low__USE2_AVOID__WORRY_HEALTH_SYSTEM,0.149327883262226,behavior,affect,non_focal,non_focal
57,low,336,g075,SEVERITY,USE2_AVOID,0.0950565129638646,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_low,net_g075_w57_low,SEVERITY,USE2_AVOID,net_g075_w57_low__SEVERITY__USE2_AVOID,0.0950565129638646,belief,behavior,focal_belief,non_focal
57,low,336,g075,AFF_WORRY,USE2_MASK,0.0831061374360172,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_low,net_g075_w57_low,AFF_WORRY,USE2_MASK,net_g075_w57_low__AFF_WORRY__USE2_MASK,0.0831061374360172,affect,behavior,non_focal,non_focal
57,low,336,g075,SEVERITY,USE2_SPACE150,0.0518376003125831,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_low,net_g075_w57_low,SEVERITY,USE2_SPACE150,net_g075_w57_low__SEVERITY__USE2_SPACE150,0.0518376003125831,belief,behavior,focal_belief,non_focal
57,low,336,g075,AFF_FEAR,USE2_AVOID,0.0176108244129714,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_low,net_g075_w57_low,AFF_FEAR,USE2_AVOID,net_g075_w57_low__AFF_FEAR__USE2_AVOID,0.0176108244129714,affect,behavior,non_focal,non_focal
57,low,336,g075,AFF_FEAR,USE2_MASK,-0.0173779072867365,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_low,net_g075_w57_low,AFF_FEAR,USE2_MASK,net_g075_w57_low__AFF_FEAR__USE2_MASK,0.0173779072867365,affect,behavior,non_focal,non_focal
57,low,336,g075,AFF_WORRY,USE2_HANDWASH20,0.0162213900096129,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_low,net_g075_w57_low,AFF_WORRY,USE2_HANDWASH20,net_g075_w57_low__AFF_WORRY__USE2_HANDWASH20,0.0162213900096129,affect,behavior,non_focal,non_focal
57,low,336,g075,AFF_WORRY,USE2_AVOID,0.0110123122934447,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_low,net_g075_w57_low,AFF_WORRY,USE2_AVOID,net_g075_w57_low__AFF_WORRY__USE2_AVOID,0.0110123122934447,affect,behavior,non_focal,non_focal
57,low,336,g075,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,0.0095866474134661,gamma_075,0.75,FALSE,pearson,FALSE,ctx_w57_low,net_g075_w57_low,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,net_g075_w57_low__USE2_HANDWASH20__WORRY_HEALTH_SYSTEM,0.0095866474134661,behavior,affect,non_focal,non_focal
