wave,trust_stratum,n_cc,spec,from,to,weight,spec_id,gamma_ebic,thresholded,cor_method,in_kg,context_id,network_id,edge_a,edge_b,edge_id,abs_weight,from_domain,to_domain,from_role,to_role,sample_weight,boot_mean,boot_sd,ci_low,ci_high,prop_nonzero,n_boot
56,high,351,g05,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,0.0766582332275105,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,net_g05_w56_high__USE2_HANDWASH20__WORRY_HEALTH_SYSTEM,0.0766582332275105,behavior,affect,non_focal,non_focal,0.07665823322751054,0.07435755269390924,0.04985742598515784,0,0.1720557456463489,0.884,1000
56,high,351,g05,USE2_MASK,WORRY_HEALTH_SYSTEM,0.0741027436432377,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,USE2_MASK,WORRY_HEALTH_SYSTEM,net_g05_w56_high__USE2_MASK__WORRY_HEALTH_SYSTEM,0.0741027436432377,behavior,affect,non_focal,non_focal,0.07410274364323768,0.07503727847760691,0.05207952464817641,0,0.18608763491986613,0.865,1000
56,high,351,g05,AFF_WORRY,USE2_AVOID,0.0685615943391421,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,AFF_WORRY,USE2_AVOID,net_g05_w56_high__AFF_WORRY__USE2_AVOID,0.0685615943391421,affect,behavior,non_focal,non_focal,0.06856159433914215,0.05994739700394441,0.03954788831008776,0,0.14185064828387298,0.893,1000
56,high,351,g05,SEVERITY,USE2_SPACE150,0.0654778352644396,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,SEVERITY,USE2_SPACE150,net_g05_w56_high__SEVERITY__USE2_SPACE150,0.0654778352644396,belief,behavior,focal_belief,non_focal,0.06547783526443958,0.07081646759831745,0.04751099723153335,0,0.16729974829577837,0.887,1000
56,high,351,g05,AFF_WORRY,WORRY_HEALTH_SYSTEM,0.0533989373204396,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,AFF_WORRY,WORRY_HEALTH_SYSTEM,net_g05_w56_high__AFF_WORRY__WORRY_HEALTH_SYSTEM,0.0533989373204396,affect,affect,non_focal,non_focal,0.05339893732043959,0.05612849970024875,0.04782530912098946,0,0.15824881176446154,0.797,1000
56,high,351,g05,AFF_FEAR,USE2_AVOID,0.0470292017152531,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,AFF_FEAR,USE2_AVOID,net_g05_w56_high__AFF_FEAR__USE2_AVOID,0.0470292017152531,affect,behavior,non_focal,non_focal,0.0470292017152531,0.05024841696155858,0.04188907787653934,0,0.14318372458472284,0.817,1000
56,high,351,g05,USE2_SPACE150,WORRY_HEALTH_SYSTEM,0.0367245428871753,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,USE2_SPACE150,WORRY_HEALTH_SYSTEM,net_g05_w56_high__USE2_SPACE150__WORRY_HEALTH_SYSTEM,0.0367245428871753,behavior,affect,non_focal,non_focal,0.03672454288717526,0.04216758426854378,0.04580727205098502,0,0.1562891445582131,0.681,1000
56,high,351,g05,AFF_WORRY,SEVERITY,0.0223205463735707,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,AFF_WORRY,SEVERITY,net_g05_w56_high__AFF_WORRY__SEVERITY,0.0223205463735707,affect,belief,non_focal,focal_belief,0.02232054637357074,0.03292282764169076,0.03980032347259913,0,0.12858100084723847,0.597,1000
56,high,351,g05,AFF_FEAR,USE2_SPACE150,0.0112771293148659,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,AFF_FEAR,USE2_SPACE150,net_g05_w56_high__AFF_FEAR__USE2_SPACE150,0.0112771293148659,affect,behavior,non_focal,non_focal,0.011277129314865878,0.016277432883503015,0.02538871723411079,0,0.08390390116547561,0.46,1000
56,high,351,g05,USE2_AVOID,USE2_MASK,0.00801945523360533,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,USE2_AVOID,USE2_MASK,net_g05_w56_high__USE2_AVOID__USE2_MASK,0.00801945523360533,behavior,behavior,non_focal,non_focal,0.008019455233605326,0.023230582752480307,0.03177039923637442,0,0.10333311009800933,0.525,1000
56,low,383,g05,AFF_FEAR,AFF_WORRY,0.522142337680245,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_FEAR,AFF_WORRY,net_g05_w56_low__AFF_FEAR__AFF_WORRY,0.522142337680245,affect,affect,non_focal,non_focal,0.5221423376802454,0.5163009391304512,0.040487692408575374,0.4365253522417518,0.5951509081569961,1,1000
56,low,383,g05,USE2_MASK,USE2_SPACE150,0.350027751562316,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_MASK,USE2_SPACE150,net_g05_w56_low__USE2_MASK__USE2_SPACE150,0.350027751562316,behavior,behavior,non_focal,non_focal,0.35002775156231636,0.34393587950667626,0.047333364435483555,0.2472621408961931,0.4393071262100486,1,1000
56,low,383,g05,USE2_AVOID,USE2_SPACE150,0.267477724213927,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_AVOID,USE2_SPACE150,net_g05_w56_low__USE2_AVOID__USE2_SPACE150,0.267477724213927,behavior,behavior,non_focal,non_focal,0.2674777242139272,0.2629477186409978,0.05056015348368096,0.16428341589548986,0.3612077785741135,1,1000
56,low,383,g05,AFF_WORRY,SEVERITY,0.25053034016802,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_WORRY,SEVERITY,net_g05_w56_low__AFF_WORRY__SEVERITY,0.25053034016802,affect,belief,non_focal,focal_belief,0.2505303401680201,0.24557375546029023,0.05070383214011912,0.14473338250648118,0.3434123781680846,1,1000
56,low,383,g05,USE2_HANDWASH20,USE2_SPACE150,0.240246805655903,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_HANDWASH20,USE2_SPACE150,net_g05_w56_low__USE2_HANDWASH20__USE2_SPACE150,0.240246805655903,behavior,behavior,non_focal,non_focal,0.2402468056559029,0.2369135864722571,0.05335585883445306,0.13342783037136352,0.3431749429785618,1,1000
56,low,383,g05,AFF_FEAR,SEVERITY,0.222716478047016,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_FEAR,SEVERITY,net_g05_w56_low__AFF_FEAR__SEVERITY,0.222716478047016,affect,belief,non_focal,focal_belief,0.2227164780470164,0.22182392374328913,0.05276985229804715,0.11785979089172706,0.3208799298163312,1,1000
56,low,383,g05,USE2_AVOID,USE2_HANDWASH20,0.193270876135318,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_AVOID,USE2_HANDWASH20,net_g05_w56_low__USE2_AVOID__USE2_HANDWASH20,0.193270876135318,behavior,behavior,non_focal,non_focal,0.1932708761353184,0.19028551279707623,0.05331573608307168,0.08326178331059174,0.2904234032141717,1,1000
56,low,383,g05,AFF_WORRY,WORRY_HEALTH_SYSTEM,0.166529824308818,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_WORRY,WORRY_HEALTH_SYSTEM,net_g05_w56_low__AFF_WORRY__WORRY_HEALTH_SYSTEM,0.166529824308818,affect,affect,non_focal,non_focal,0.16652982430881774,0.16105568646639573,0.05128824907982548,0.05732197721231028,0.2595386730163667,0.999,1000
56,low,383,g05,SEVERITY,USE2_AVOID,0.14666766730118,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,SEVERITY,USE2_AVOID,net_g05_w56_low__SEVERITY__USE2_AVOID,0.14666766730118,belief,behavior,focal_belief,non_focal,0.14666766730118003,0.13158320507376586,0.04344891064751919,0.04369603112704826,0.22096517040001368,0.998,1000
56,low,383,g05,USE2_HANDWASH20,USE2_MASK,0.140327090154336,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_HANDWASH20,USE2_MASK,net_g05_w56_low__USE2_HANDWASH20__USE2_MASK,0.140327090154336,behavior,behavior,non_focal,non_focal,0.14032709015433636,0.1407662727627933,0.05366664751950122,0.03838282023593312,0.2496545391050165,0.997,1000
56,low,383,g05,AFF_WORRY,USE2_MASK,0.122296617057614,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_WORRY,USE2_MASK,net_g05_w56_low__AFF_WORRY__USE2_MASK,0.122296617057614,affect,behavior,non_focal,non_focal,0.12229661705761409,0.11027722099762924,0.03594997235365859,0.03311918893439898,0.1798509462233064,0.997,1000
56,low,383,g05,AFF_FEAR,WORRY_HEALTH_SYSTEM,0.107834671759965,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_FEAR,WORRY_HEALTH_SYSTEM,net_g05_w56_low__AFF_FEAR__WORRY_HEALTH_SYSTEM,0.107834671759965,affect,affect,non_focal,non_focal,0.10783467175996483,0.10687637823144952,0.047657553178261924,0.01282924386841832,0.19899782172694438,0.986,1000
56,low,383,g05,USE2_AVOID,USE2_MASK,0.0921444858064795,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_AVOID,USE2_MASK,net_g05_w56_low__USE2_AVOID__USE2_MASK,0.0921444858064795,behavior,behavior,non_focal,non_focal,0.09214448580647945,0.0885637748627857,0.044758359156125624,0,0.17587764131037592,0.97,1000
56,low,383,g05,SEVERITY,WORRY_HEALTH_SYSTEM,0.0695622643782032,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,SEVERITY,WORRY_HEALTH_SYSTEM,net_g05_w56_low__SEVERITY__WORRY_HEALTH_SYSTEM,0.0695622643782032,belief,affect,focal_belief,non_focal,0.0695622643782032,0.06537713889478398,0.045606671142283346,0,0.1626183589799563,0.897,1000
56,low,383,g05,AFF_WORRY,USE2_SPACE150,0.0422068154514394,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_WORRY,USE2_SPACE150,net_g05_w56_low__AFF_WORRY__USE2_SPACE150,0.0422068154514394,affect,behavior,non_focal,non_focal,0.042206815451439374,0.03386412812465656,0.031810428851184826,0,0.10562219630070678,0.754,1000
56,low,383,g05,USE2_SPACE150,WORRY_HEALTH_SYSTEM,0.0279237841159607,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_SPACE150,WORRY_HEALTH_SYSTEM,net_g05_w56_low__USE2_SPACE150__WORRY_HEALTH_SYSTEM,0.0279237841159607,behavior,affect,non_focal,non_focal,0.02792378411596073,0.02585447316476888,0.031512146449319815,0,0.09815949580286466,0.587,1000
56,low,383,g05,SEVERITY,USE2_SPACE150,0.0274840359837989,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,SEVERITY,USE2_SPACE150,net_g05_w56_low__SEVERITY__USE2_SPACE150,0.0274840359837989,belief,behavior,focal_belief,non_focal,0.02748403598379894,0.029971377084472988,0.03062791960490687,0,0.10055766545831034,0.701,1000
56,low,383,g05,AFF_FEAR,USE2_AVOID,0.0264913354127847,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_FEAR,USE2_AVOID,net_g05_w56_low__AFF_FEAR__USE2_AVOID,0.0264913354127847,affect,behavior,non_focal,non_focal,0.02649133541278472,0.025795282997367375,0.02986295659026236,0,0.09620050510347586,0.616,1000
56,low,383,g05,USE2_MASK,WORRY_HEALTH_SYSTEM,0.0224520941179743,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_MASK,WORRY_HEALTH_SYSTEM,net_g05_w56_low__USE2_MASK__WORRY_HEALTH_SYSTEM,0.0224520941179743,behavior,affect,non_focal,non_focal,0.02245209411797425,0.0297708733421401,0.03810046051896048,0,0.12230109628175932,0.602,1000
56,low,383,g05,USE2_AVOID,WORRY_HEALTH_SYSTEM,0.00624280781711222,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_AVOID,WORRY_HEALTH_SYSTEM,net_g05_w56_low__USE2_AVOID__WORRY_HEALTH_SYSTEM,0.00624280781711222,behavior,affect,non_focal,non_focal,0.006242807817112218,0.017526187452877203,0.029064273745448895,0,0.09221232565515838,0.458,1000
56,low,383,g05,AFF_FEAR,USE2_MASK,0.00418535556217125,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_FEAR,USE2_MASK,net_g05_w56_low__AFF_FEAR__USE2_MASK,0.00418535556217125,affect,behavior,non_focal,non_focal,0.004185355562171251,0.012700138758328226,0.01907225238634625,0,0.06355658830621046,0.463,1000
57,high,407,g05,AFF_FEAR,AFF_WORRY,0.474336665165375,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,AFF_FEAR,AFF_WORRY,net_g05_w57_high__AFF_FEAR__AFF_WORRY,0.474336665165375,affect,affect,non_focal,non_focal,0.4743366651653746,0.4660461979957473,0.05145020335306477,0.36096498353793044,0.5603251746204366,1,1000
57,high,407,g05,AFF_WORRY,WORRY_HEALTH_SYSTEM,0.26013725281793,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,AFF_WORRY,WORRY_HEALTH_SYSTEM,net_g05_w57_high__AFF_WORRY__WORRY_HEALTH_SYSTEM,0.26013725281793,affect,affect,non_focal,non_focal,0.26013725281793015,0.2447655912119483,0.06131557866127394,0.1231925238516784,0.36289153809314,1,1000
57,high,407,g05,USE2_AVOID,USE2_SPACE150,0.259472346662032,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,USE2_AVOID,USE2_SPACE150,net_g05_w57_high__USE2_AVOID__USE2_SPACE150,0.259472346662032,behavior,behavior,non_focal,non_focal,0.2594723466620323,0.24596240215717433,0.0516199397068643,0.14104533059019178,0.34492391985440907,1,1000
57,high,407,g05,AFF_FEAR,SEVERITY,0.228946825539151,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,AFF_FEAR,SEVERITY,net_g05_w57_high__AFF_FEAR__SEVERITY,0.228946825539151,affect,belief,non_focal,focal_belief,0.2289468255391511,0.22110157367308295,0.04773758345062683,0.12790652936128974,0.31854799385036786,1,1000
57,high,407,g05,USE2_HANDWASH20,USE2_MASK,0.196036924743611,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,USE2_HANDWASH20,USE2_MASK,net_g05_w57_high__USE2_HANDWASH20__USE2_MASK,0.196036924743611,behavior,behavior,non_focal,non_focal,0.1960369247436114,0.18120376848723102,0.06630937582814025,0.04914277750047205,0.309171956756055,0.995,1000
57,high,407,g05,USE2_HANDWASH20,USE2_SPACE150,0.117235349024939,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,USE2_HANDWASH20,USE2_SPACE150,net_g05_w57_high__USE2_HANDWASH20__USE2_SPACE150,0.117235349024939,behavior,behavior,non_focal,non_focal,0.11723534902493947,0.11023082368144854,0.04973799555021283,0,0.21194597280344074,0.97,1000
57,high,407,g05,USE2_MASK,WORRY_HEALTH_SYSTEM,0.113750868783799,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,USE2_MASK,WORRY_HEALTH_SYSTEM,net_g05_w57_high__USE2_MASK__WORRY_HEALTH_SYSTEM,0.113750868783799,behavior,affect,non_focal,non_focal,0.11375086878379939,0.10221333581116596,0.050914301714474405,0,0.206427794501924,0.959,1000
57,high,407,g05,AFF_WORRY,SEVERITY,0.0938656784582978,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,AFF_WORRY,SEVERITY,net_g05_w57_high__AFF_WORRY__SEVERITY,0.0938656784582978,affect,belief,non_focal,focal_belief,0.09386567845829775,0.0920768059725487,0.04802600747078132,0,0.18778587612759565,0.963,1000
57,high,407,g05,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,0.0822927967992277,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,net_g05_w57_high__USE2_HANDWASH20__WORRY_HEALTH_SYSTEM,0.0822927967992277,behavior,affect,non_focal,non_focal,0.0822927967992277,0.07342960842631406,0.047218018382802686,0,0.16660065207844493,0.889,1000
57,high,407,g05,AFF_FEAR,USE2_AVOID,0.0797709435878751,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,AFF_FEAR,USE2_AVOID,net_g05_w57_high__AFF_FEAR__USE2_AVOID,0.0797709435878751,affect,behavior,non_focal,non_focal,0.07977094358787512,0.06802259356628225,0.043471860087391546,0,0.1596131164323222,0.896,1000
57,high,407,g05,USE2_AVOID,WORRY_HEALTH_SYSTEM,0.0776069830385028,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,USE2_AVOID,WORRY_HEALTH_SYSTEM,net_g05_w57_high__USE2_AVOID__WORRY_HEALTH_SYSTEM,0.0776069830385028,behavior,affect,non_focal,non_focal,0.07760698303850284,0.07261123943810249,0.04805651600522174,0,0.17323019266546164,0.884,1000
57,high,407,g05,USE2_AVOID,USE2_HANDWASH20,0.0760400848627696,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,USE2_AVOID,USE2_HANDWASH20,net_g05_w57_high__USE2_AVOID__USE2_HANDWASH20,0.0760400848627696,behavior,behavior,non_focal,non_focal,0.07604008486276963,0.07252947588631449,0.05091966667780774,0,0.1804306461715515,0.864,1000
57,high,407,g05,USE2_MASK,USE2_SPACE150,0.0645822088898716,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,USE2_MASK,USE2_SPACE150,net_g05_w57_high__USE2_MASK__USE2_SPACE150,0.0645822088898716,behavior,behavior,non_focal,non_focal,0.06458220888987162,0.06491867400776083,0.05415671520024122,0,0.18409746978367086,0.78,1000
57,high,407,g05,USE2_AVOID,USE2_MASK,0.0611075658340637,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,USE2_AVOID,USE2_MASK,net_g05_w57_high__USE2_AVOID__USE2_MASK,0.0611075658340637,behavior,behavior,non_focal,non_focal,0.061107565834063675,0.060843338912692904,0.05015827778705552,0,0.16667840490902225,0.792,1000
57,high,407,g05,AFF_WORRY,USE2_SPACE150,0.0424758401645531,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,AFF_WORRY,USE2_SPACE150,net_g05_w57_high__AFF_WORRY__USE2_SPACE150,0.0424758401645531,affect,behavior,non_focal,non_focal,0.0424758401645531,0.04267775066794938,0.03935176640257158,0,0.13220907348506453,0.726,1000
57,high,407,g05,SEVERITY,USE2_HANDWASH20,0.0408160253815509,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,SEVERITY,USE2_HANDWASH20,net_g05_w57_high__SEVERITY__USE2_HANDWASH20,0.0408160253815509,belief,behavior,focal_belief,non_focal,0.04081602538155085,0.03623590866326831,0.036597409687474484,0,0.11892864788391598,0.642,1000
57,high,407,g05,AFF_FEAR,WORRY_HEALTH_SYSTEM,0.0349678867104171,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_high,net_g05_w57_high,AFF_FEAR,WORRY_HEALTH_SYSTEM,net_g05_w57_high__AFF_FEAR__WORRY_HEALTH_SYSTEM,0.0349678867104171,affect,affect,non_focal,non_focal,0.03496788671041711,0.043289062012882545,0.04044923081577969,0,0.14097291831990097,0.748,1000
57,low,336,g05,AFF_FEAR,AFF_WORRY,0.669542306680917,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,AFF_FEAR,AFF_WORRY,net_g05_w57_low__AFF_FEAR__AFF_WORRY,0.669542306680917,affect,affect,non_focal,non_focal,0.6695423066809171,0.6458775545022019,0.038530063785850416,0.5685630308646635,0.7158714287850064,1,1000
57,low,336,g05,USE2_AVOID,USE2_SPACE150,0.335093813640658,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,USE2_AVOID,USE2_SPACE150,net_g05_w57_low__USE2_AVOID__USE2_SPACE150,0.335093813640658,behavior,behavior,non_focal,non_focal,0.335093813640658,0.32368284974572487,0.050250042338285686,0.22570115753187228,0.4184498272787463,1,1000
57,low,336,g05,USE2_MASK,USE2_SPACE150,0.295025731828639,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,USE2_MASK,USE2_SPACE150,net_g05_w57_low__USE2_MASK__USE2_SPACE150,0.295025731828639,behavior,behavior,non_focal,non_focal,0.2950257318286385,0.2800832233776214,0.052580764498063495,0.180637648030143,0.3831246156099509,1,1000
57,low,336,g05,USE2_HANDWASH20,USE2_SPACE150,0.282580287301505,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,USE2_HANDWASH20,USE2_SPACE150,net_g05_w57_low__USE2_HANDWASH20__USE2_SPACE150,0.282580287301505,behavior,behavior,non_focal,non_focal,0.2825802873015051,0.27420394463191944,0.05558522124228371,0.16531202766185593,0.37921365979190363,1,1000
57,low,336,g05,USE2_HANDWASH20,USE2_MASK,0.229682256068817,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,USE2_HANDWASH20,USE2_MASK,net_g05_w57_low__USE2_HANDWASH20__USE2_MASK,0.229682256068817,behavior,behavior,non_focal,non_focal,0.229682256068817,0.22397967433918087,0.05782539027772588,0.11124852408967038,0.3330249790054606,1,1000
57,low,336,g05,AFF_WORRY,SEVERITY,0.181542860019941,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,AFF_WORRY,SEVERITY,net_g05_w57_low__AFF_WORRY__SEVERITY,0.181542860019941,affect,belief,non_focal,focal_belief,0.1815428600199411,0.17758741444434106,0.056639028691324755,0.05999677659676701,0.28481920279641765,0.998,1000
57,low,336,g05,AFF_WORRY,WORRY_HEALTH_SYSTEM,0.181161185521748,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,AFF_WORRY,WORRY_HEALTH_SYSTEM,net_g05_w57_low__AFF_WORRY__WORRY_HEALTH_SYSTEM,0.181161185521748,affect,affect,non_focal,non_focal,0.1811611855217483,0.17493829676552825,0.05165966603115799,0.07160768810118165,0.276683539079413,1,1000
57,low,336,g05,USE2_AVOID,USE2_HANDWASH20,0.1788898749772,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,USE2_AVOID,USE2_HANDWASH20,net_g05_w57_low__USE2_AVOID__USE2_HANDWASH20,0.1788898749772,behavior,behavior,non_focal,non_focal,0.17888987497719974,0.16919452829302756,0.051144544488552664,0.07387739945199558,0.26915144450272666,0.999,1000
57,low,336,g05,USE2_MASK,WORRY_HEALTH_SYSTEM,0.170560378136817,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,USE2_MASK,WORRY_HEALTH_SYSTEM,net_g05_w57_low__USE2_MASK__WORRY_HEALTH_SYSTEM,0.170560378136817,behavior,affect,non_focal,non_focal,0.17056037813681685,0.15787200362127726,0.04953229363154068,0.059319209440598555,0.2515243372239879,0.997,1000
57,low,336,g05,USE2_AVOID,WORRY_HEALTH_SYSTEM,0.149327883262226,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,USE2_AVOID,WORRY_HEALTH_SYSTEM,net_g05_w57_low__USE2_AVOID__WORRY_HEALTH_SYSTEM,0.149327883262226,behavior,affect,non_focal,non_focal,0.14932788326222646,0.13226523763355555,0.05024846234361564,0.032671781947473846,0.22760191734758708,0.996,1000
57,low,336,g05,SEVERITY,WORRY_HEALTH_SYSTEM,0.142145431091419,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,SEVERITY,WORRY_HEALTH_SYSTEM,net_g05_w57_low__SEVERITY__WORRY_HEALTH_SYSTEM,0.142145431091419,belief,affect,focal_belief,non_focal,0.14214543109141875,0.13612763219982393,0.04921716521438835,0.03774995117681864,0.2289138266964998,0.994,1000
57,low,336,g05,SEVERITY,USE2_AVOID,0.0950565129638646,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,SEVERITY,USE2_AVOID,net_g05_w57_low__SEVERITY__USE2_AVOID,0.0950565129638646,belief,behavior,focal_belief,non_focal,0.09505651296386458,0.08794344625710201,0.048626335800879536,0,0.18139778195618853,0.944,1000
57,low,336,g05,AFF_FEAR,SEVERITY,0.0836266841879681,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,AFF_FEAR,SEVERITY,net_g05_w57_low__AFF_FEAR__SEVERITY,0.0836266841879681,affect,belief,non_focal,focal_belief,0.08362668418796808,0.08528811802419353,0.05477387116801144,0,0.19824662401494092,0.911,1000
57,low,336,g05,AFF_WORRY,USE2_MASK,0.0831061374360172,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,AFF_WORRY,USE2_MASK,net_g05_w57_low__AFF_WORRY__USE2_MASK,0.0831061374360172,affect,behavior,non_focal,non_focal,0.0831061374360172,0.06602058406346976,0.037250784641407506,0,0.14003309521218751,0.961,1000
57,low,336,g05,SEVERITY,USE2_SPACE150,0.0518376003125831,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,SEVERITY,USE2_SPACE150,net_g05_w57_low__SEVERITY__USE2_SPACE150,0.0518376003125831,belief,behavior,focal_belief,non_focal,0.05183760031258313,0.04311257001373914,0.038459569915219476,0,0.12822403768210242,0.763,1000
57,low,336,g05,AFF_FEAR,WORRY_HEALTH_SYSTEM,0.0365687987969368,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,AFF_FEAR,WORRY_HEALTH_SYSTEM,net_g05_w57_low__AFF_FEAR__WORRY_HEALTH_SYSTEM,0.0365687987969368,affect,affect,non_focal,non_focal,0.03656879879693678,0.04229969853799224,0.040028547423786934,0,0.13835604921458114,0.763,1000
57,low,336,g05,USE2_AVOID,USE2_MASK,0.0274735950892567,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,USE2_AVOID,USE2_MASK,net_g05_w57_low__USE2_AVOID__USE2_MASK,0.0274735950892567,behavior,behavior,non_focal,non_focal,0.027473595089256706,0.04084606304084347,0.04001090407623714,0,0.13586496235535478,0.75,1000
57,low,336,g05,AFF_FEAR,USE2_AVOID,0.0176108244129714,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,AFF_FEAR,USE2_AVOID,net_g05_w57_low__AFF_FEAR__USE2_AVOID,0.0176108244129714,affect,behavior,non_focal,non_focal,0.01761082441297138,0.01631922960845135,0.025136873822180578,0,0.07958935783664545,0.488,1000
57,low,336,g05,AFF_FEAR,USE2_MASK,-0.0173779072867365,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w57_low,net_g05_w57_low,AFF_FEAR,USE2_MASK,net_g05_w57_low__AFF_FEAR__USE2_MASK,0.0173779072867365,affect,behavior,non_focal,non_focal,-0.0173779072867365,-0.002394657990540036,0.018642444779813527,-0.06426895607345522,0.02262222751925447,0.155,1000
