wave,trust_stratum,n_cc,spec,from,to,weight,spec_id,gamma_ebic,thresholded,cor_method,in_kg,context_id,network_id,edge_a,edge_b,edge_id,abs_weight,from_domain,to_domain,from_role,to_role
55,high,309,g05,USE2_AVOID,WORRY_HEALTH_SYSTEM,0.0347831789809294,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_high,net_g05_w55_high,USE2_AVOID,WORRY_HEALTH_SYSTEM,net_g05_w55_high__USE2_AVOID__WORRY_HEALTH_SYSTEM,0.0347831789809294,behavior,affect,non_focal,non_focal
55,high,309,g05,AFF_WORRY,USE2_HANDWASH20,0.0316214187016324,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_high,net_g05_w55_high,AFF_WORRY,USE2_HANDWASH20,net_g05_w55_high__AFF_WORRY__USE2_HANDWASH20,0.0316214187016324,affect,behavior,non_focal,non_focal
55,high,309,g05,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,0.0295123252644214,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_high,net_g05_w55_high,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,net_g05_w55_high__USE2_HANDWASH20__WORRY_HEALTH_SYSTEM,0.0295123252644214,behavior,affect,non_focal,non_focal
55,high,309,g05,USE2_SPACE150,WORRY_HEALTH_SYSTEM,0.0246688000024659,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_high,net_g05_w55_high,USE2_SPACE150,WORRY_HEALTH_SYSTEM,net_g05_w55_high__USE2_SPACE150__WORRY_HEALTH_SYSTEM,0.0246688000024659,behavior,affect,non_focal,non_focal
55,high,309,g05,AFF_FEAR,USE2_MASK,0.0190155425870327,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_high,net_g05_w55_high,AFF_FEAR,USE2_MASK,net_g05_w55_high__AFF_FEAR__USE2_MASK,0.0190155425870327,affect,behavior,non_focal,non_focal
55,high,309,g05,AFF_FEAR,USE2_HANDWASH20,0.0126530355102393,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_high,net_g05_w55_high,AFF_FEAR,USE2_HANDWASH20,net_g05_w55_high__AFF_FEAR__USE2_HANDWASH20,0.0126530355102393,affect,behavior,non_focal,non_focal
55,low,376,g05,AFF_FEAR,AFF_WORRY,0.552748012727947,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_low,net_g05_w55_low,AFF_FEAR,AFF_WORRY,net_g05_w55_low__AFF_FEAR__AFF_WORRY,0.552748012727947,affect,affect,non_focal,non_focal
55,low,376,g05,USE2_MASK,USE2_SPACE150,0.327032216961362,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_low,net_g05_w55_low,USE2_MASK,USE2_SPACE150,net_g05_w55_low__USE2_MASK__USE2_SPACE150,0.327032216961362,behavior,behavior,non_focal,non_focal
55,low,376,g05,USE2_AVOID,USE2_SPACE150,0.277096243350879,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_low,net_g05_w55_low,USE2_AVOID,USE2_SPACE150,net_g05_w55_low__USE2_AVOID__USE2_SPACE150,0.277096243350879,behavior,behavior,non_focal,non_focal
55,low,376,g05,AFF_FEAR,SEVERITY,0.267758140236528,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_low,net_g05_w55_low,AFF_FEAR,SEVERITY,net_g05_w55_low__AFF_FEAR__SEVERITY,0.267758140236528,affect,belief,non_focal,focal_belief
55,low,376,g05,USE2_HANDWASH20,USE2_SPACE150,0.230419916269903,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_low,net_g05_w55_low,USE2_HANDWASH20,USE2_SPACE150,net_g05_w55_low__USE2_HANDWASH20__USE2_SPACE150,0.230419916269903,behavior,behavior,non_focal,non_focal
55,low,376,g05,SEVERITY,WORRY_HEALTH_SYSTEM,0.186739468978733,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_low,net_g05_w55_low,SEVERITY,WORRY_HEALTH_SYSTEM,net_g05_w55_low__SEVERITY__WORRY_HEALTH_SYSTEM,0.186739468978733,belief,affect,focal_belief,non_focal
55,low,376,g05,USE2_AVOID,USE2_MASK,0.158321021438952,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w55_low,net_g05_w55_low,USE2_AVOID,USE2_MASK,net_g05_w55_low__USE2_AVOID__USE2_MASK,0.158321021438952,behavior,behavior,non_focal,non_focal
