"","SEVERITY","AFF_FEAR","AFF_WORRY","WORRY_HEALTH_SYSTEM","USE2_MASK","USE2_SPACE150","USE2_HANDWASH20","USE2_AVOID"
"SEVERITY",0,0.196327612507214,0.0663729854547521,0.102511994485101,-0.0806019517753901,0.127413905783985,0.0388961673061934,0.140764338519382
"AFF_FEAR",0.196327612507214,0,0.577395396783446,0.177961502428284,0.0190155425870327,0,0.0126530355102393,0.0711266175466007
"AFF_WORRY",0.0663729854547521,0.577395396783446,0,0.0694854700414606,0,0,0.0316214187016324,0.0348509279979277
"WORRY_HEALTH_SYSTEM",0.102511994485101,0.177961502428284,0.0694854700414606,0,0.0780150510238488,0.0246688000024659,0.0295123252644214,0.0347831789809294
"USE2_MASK",-0.0806019517753901,0.0190155425870327,0,0.0780150510238488,0,0.213591420876149,0.183261537038166,0.0517400953753027
"USE2_SPACE150",0.127413905783985,0,0,0.0246688000024659,0.213591420876149,0,0.203363554987358,0.237941172018231
"USE2_HANDWASH20",0.0388961673061934,0.0126530355102393,0.0316214187016324,0.0295123252644214,0.183261537038166,0.203363554987358,0,0.144586027992396
"USE2_AVOID",0.140764338519382,0.0711266175466007,0.0348509279979277,0.0347831789809294,0.0517400953753027,0.237941172018231,0.144586027992396,0
